id,shopId,locationId,productId,productName,action,changeBaseQty,oldStockBaseQty,newStockBaseQty,purchaseBillAmount,purchaseBillAmountPaise,calculatedBuyRate,calculatedBuyRatePaise,invoiceNumber,purchasePaymentStatus,purchasePaymentMode,purchasePaidAmount,purchasePaidAmountPaise,purchaseDueAmount,purchaseDueAmountPaise,purchaseDueDate,supplierName,damageLossValue,damageLossValuePaise,billId,clientMovementId,idempotencyKey,sourceDeviceId,sourceType,sourceId,note,createdAt,updatedAt
cms4xq55d7f3i2y2hys121nf1,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dd3005a2y2hryxfe9bd,Onion,sale,-250,44970,44720,0,,0,,,paid,,0,,0,,,,0,,cms4xq54z7f2w2y2hwc5s2f14,sim-2026-06-16-10730-11212:stock:cms4x1dd3005a2y2hryxfe9bd,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10730-11212:stock:cms4x1dd3005a2y2hryxfe9bd,sim-counter-2-tablet,bill,cms4xq54z7f2w2y2hwc5s2f14,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.259Z
cms4xq55b7f3g2y2hfp0and22,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4xhdhw4b4y2y2ha2aft0hx,Nivea Cold Cream 60ml,sale,-1,36,35,0,,0,,,paid,,0,,0,,,,0,,cms4xq54z7f2w2y2hwc5s2f14,sim-2026-06-16-10730-11212:stock:cms4xhdhw4b4y2y2ha2aft0hx,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10730-11212:stock:cms4xhdhw4b4y2y2ha2aft0hx,sim-counter-2-tablet,bill,cms4xq54z7f2w2y2hwc5s2f14,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.259Z
cms4xq5587f3e2y2hjmbjca3a,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x80pp22rv2y2h0qphleqb,Real Mixed Fruit Juice 1L,sale,-1,48,47,0,,0,,,paid,,0,,0,,,,0,,cms4xq54z7f2w2y2hwc5s2f14,sim-2026-06-16-10730-11212:stock:cms4x80pp22rv2y2h0qphleqb,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10730-11212:stock:cms4x80pp22rv2y2h0qphleqb,sim-counter-2-tablet,bill,cms4xq54z7f2w2y2hwc5s2f14,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.259Z
cms4xq54a7f2j2y2hulyjt64m,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fml00da2y2h2p9t5t3q,Fortune Sunflower Oil 1L,sale,-1,138,137,0,,0,,,paid,,0,,0,,,,0,,cms4xq53x7f1x2y2hkp2uui2s,sim-2026-06-16-10729-608049:stock:cms4x1fml00da2y2h2p9t5t3q,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10729-608049:stock:cms4x1fml00da2y2h2p9t5t3q,sim-manager-mobile,bill,cms4xq53x7f1x2y2hkp2uui2s,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.223Z
cms4xq5487f2h2y2htlk0lorr,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dfq005j2y2hucy7fe5c,Potato,sale,-250,42364,42114,0,,0,,,paid,,0,,0,,,,0,,cms4xq53x7f1x2y2hkp2uui2s,sim-2026-06-16-10729-608049:stock:cms4x1dfq005j2y2hucy7fe5c,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10729-608049:stock:cms4x1dfq005j2y2hucy7fe5c,sim-manager-mobile,bill,cms4xq53x7f1x2y2hkp2uui2s,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.223Z
cms4xq5477f2f2y2h6jyyvo4f,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1g7100fa2y2hw1jyqd1a,Kissan Mixed Fruit Jam 200g,sale,-1,24,23,0,,0,,,paid,,0,,0,,,,0,,cms4xq53x7f1x2y2hkp2uui2s,sim-2026-06-16-10729-608049:stock:cms4x1g7100fa2y2hw1jyqd1a,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10729-608049:stock:cms4x1g7100fa2y2hw1jyqd1a,sim-manager-mobile,bill,cms4xq53x7f1x2y2hkp2uui2s,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.223Z
cms4xq5457f2d2y2hoyi83xpx,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dq8006j2y2hwlhfsqvq,Lemon,sale,-1,230,229,0,,0,,,paid,,0,,0,,,,0,,cms4xq53x7f1x2y2hkp2uui2s,sim-2026-06-16-10729-608049:stock:cms4x1dq8006j2y2hwlhfsqvq,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10729-608049:stock:cms4x1dq8006j2y2hwlhfsqvq,sim-manager-mobile,bill,cms4xq53x7f1x2y2hkp2uui2s,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.223Z
cms4xq5437f2b2y2hbikvyobv,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fyz00ej2y2hxqa0jq61,MDH Garam Masala 100g,sale,-1,87,86,0,,0,,,paid,,0,,0,,,,0,,cms4xq53x7f1x2y2hkp2uui2s,sim-2026-06-16-10729-608049:stock:cms4x1fyz00ej2y2hxqa0jq61,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10729-608049:stock:cms4x1fyz00ej2y2hxqa0jq61,sim-manager-mobile,bill,cms4xq53x7f1x2y2hkp2uui2s,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.223Z
cms4xq53d7f1k2y2hveq03d99,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x6e881qtk2y2het4pyypr,Sprite 750ml,sale,-2,150,148,0,,0,,,paid,,0,,0,,,,0,,cms4xq5377f1b2y2h7tcb7xd5,sim-2026-06-16-10728-888308:stock:cms4x6e881qtk2y2het4pyypr,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-06-16-10728-888308:stock:cms4x6e881qtk2y2het4pyypr,sim-counter-desktop-01,bill,cms4xq5377f1b2y2h7tcb7xd5,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.199Z
cms4xq53c7f1i2y2h5f2clp1a,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gyw00i12y2hd7juy2x2,Nirma Washing Powder 1kg,sale,-1,52,51,0,,0,,,paid,,0,,0,,,,0,,cms4xq5377f1b2y2h7tcb7xd5,sim-2026-06-16-10728-888308:stock:cms4x1gyw00i12y2hd7juy2x2,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-06-16-10728-888308:stock:cms4x1gyw00i12y2hd7juy2x2,sim-counter-desktop-01,bill,cms4xq5377f1b2y2h7tcb7xd5,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.199Z
cms4xq52o7f0y2y2hml3vehe4,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h1w00ia2y2hn8ylo9dv,Vim Dishwash Bar 200g,sale,-4,142,138,0,,0,,,paid,,0,,0,,,,0,,cms4xq52h7f0m2y2hmt9u5tsh,sim-2026-06-16-10727-984054:stock:cms4x1h1w00ia2y2hn8ylo9dv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10727-984054:stock:cms4x1h1w00ia2y2hn8ylo9dv,sim-counter-2-tablet,bill,cms4xq52h7f0m2y2hmt9u5tsh,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.172Z
cms4xq52n7f0w2y2hkek4fwjb,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dfq005j2y2hucy7fe5c,Potato,sale,-500,42864,42364,0,,0,,,paid,,0,,0,,,,0,,cms4xq52h7f0m2y2hmt9u5tsh,sim-2026-06-16-10727-984054:stock:cms4x1dfq005j2y2hucy7fe5c,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10727-984054:stock:cms4x1dfq005j2y2hucy7fe5c,sim-counter-2-tablet,bill,cms4xq52h7f0m2y2hmt9u5tsh,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.172Z
cms4xq52l7f0u2y2hjzz1kn15,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ewj00as2y2h7bfvjjog,Maggi Noodles 8-pack,sale,-1,76,75,0,,0,,,paid,,0,,0,,,,0,,cms4xq52h7f0m2y2hmt9u5tsh,sim-2026-06-16-10727-984054:stock:cms4x1ewj00as2y2h7bfvjjog,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10727-984054:stock:cms4x1ewj00as2y2h7bfvjjog,sim-counter-2-tablet,bill,cms4xq52h7f0m2y2hmt9u5tsh,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.172Z
cms4xq51w7f092y2hk9r13omh,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1cd5001s2y2hdlnnlejj,Sona Masoori Rice (loose),sale,-1000,67158,66158,0,,0,,,paid,,0,,0,,,,0,,cms4xq51o7ezw2y2heldk6x35,sim-2026-06-16-10726-642770:stock:cms4x1cd5001s2y2hdlnnlejj,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-06-16-10726-642770:stock:cms4x1cd5001s2y2hdlnnlejj,sim-counter-desktop-01,bill,cms4xq51o7ezw2y2heldk6x35,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.142Z
cms4xq51u7f072y2hqnru9a2z,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fkb00d12y2hx4buamha,Bisleri Water 1L,sale,-2,298,296,0,,0,,,paid,,0,,0,,,,0,,cms4xq51o7ezw2y2heldk6x35,sim-2026-06-16-10726-642770:stock:cms4x1fkb00d12y2hx4buamha,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-06-16-10726-642770:stock:cms4x1fkb00d12y2hx4buamha,sim-counter-desktop-01,bill,cms4xq51o7ezw2y2heldk6x35,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.142Z
cms4xq5127ezj2y2hq0mz9rb4,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1g9i00fj2y2hldla57u4,Kissan Tomato Ketchup 500g,sale,-1,33,32,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1g9i00fj2y2hldla57u4,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1g9i00fj2y2hldla57u4,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq5117ezh2y2htxxr0jne,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ckq002j2y2hclqar1cp,Toor Dal (loose),sale,-5000,37337,32337,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1ckq002j2y2hclqar1cp,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1ckq002j2y2hclqar1cp,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq50z7ezf2y2hoc47y013,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ge900g12y2h0j2316sz,Close Up Red 150g,sale,-1,75,74,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1ge900g12y2h0j2316sz,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1ge900g12y2h0j2316sz,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq50x7ezd2y2hnv2ouby7,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hqe00kj2y2hsccjgln7,KitKat 4-finger,sale,-1,167,166,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1hqe00kj2y2hsccjgln7,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1hqe00kj2y2hsccjgln7,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq50v7ezb2y2hrybf5aqy,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1g7100fa2y2hw1jyqd1a,Kissan Mixed Fruit Jam 200g,sale,-2,26,24,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1g7100fa2y2hw1jyqd1a,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1g7100fa2y2hw1jyqd1a,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq50u7ez92y2hb1fry2h7,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-1,284,283,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq50r7ez72y2hdk4pvoe7,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gw600hs2y2hitetmlyi,Ariel Detergent 1kg,sale,-1,75,74,0,,0,,,paid,,0,,0,,,,0,,cms4xq50i7eyr2y2hiudvza0n,sim-2026-06-16-10725-321661:stock:cms4x1gw600hs2y2hitetmlyi,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10725-321661:stock:cms4x1gw600hs2y2hitetmlyi,sim-counter-2-tablet,bill,cms4xq50i7eyr2y2hiudvza0n,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.100Z
cms4xq4zv7eyc2y2hhpjtvid5,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x3x5x0xq92y2hovs5zgpz,Yippee Noodles 70g,sale,-1,200,199,0,,0,,,paid,,0,,0,,,,0,,cms4xq4zq7ey52y2hjza8udj7,sim-2026-06-16-10724-667730:stock:cms4x3x5x0xq92y2hovs5zgpz,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10724-667730:stock:cms4x3x5x0xq92y2hovs5zgpz,sim-manager-mobile,bill,cms4xq4zq7ey52y2hjza8udj7,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.074Z
cms4xq4z47exq2y2hawb8qm8c,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ewj00as2y2h7bfvjjog,Maggi Noodles 8-pack,sale,-1,77,76,0,,0,,,paid,,0,,0,,,,0,,cms4xq4ys7ex72y2h78nymhjx,sim-2026-06-16-10723-595191:stock:cms4x1ewj00as2y2h7bfvjjog,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10723-595191:stock:cms4x1ewj00as2y2h7bfvjjog,sim-counter-2-tablet,bill,cms4xq4ys7ex72y2h78nymhjx,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.038Z
cms4xq4z37exo2y2ha60h7emo,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h7o00is2y2hx58ov67j,Harpic Toilet Cleaner 500ml,sale,-1,52,51,0,,0,,,paid,,0,,0,,,,0,,cms4xq4ys7ex72y2h78nymhjx,sim-2026-06-16-10723-595191:stock:cms4x1h7o00is2y2hx58ov67j,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10723-595191:stock:cms4x1h7o00is2y2hx58ov67j,sim-counter-2-tablet,bill,cms4xq4ys7ex72y2h78nymhjx,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.038Z
cms4xq4z17exm2y2heyn358yh,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1giz00gj2y2hs33f88yq,Lux Soap 100g,sale,-2,206,204,0,,0,,,paid,,0,,0,,,,0,,cms4xq4ys7ex72y2h78nymhjx,sim-2026-06-16-10723-595191:stock:cms4x1giz00gj2y2hs33f88yq,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10723-595191:stock:cms4x1giz00gj2y2hs33f88yq,sim-counter-2-tablet,bill,cms4xq4ys7ex72y2h78nymhjx,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.038Z
cms4xq4yz7exk2y2hx667dcub,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h1w00ia2y2hn8ylo9dv,Vim Dishwash Bar 200g,sale,-1,143,142,0,,0,,,paid,,0,,0,,,,0,,cms4xq4ys7ex72y2h78nymhjx,sim-2026-06-16-10723-595191:stock:cms4x1h1w00ia2y2hn8ylo9dv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10723-595191:stock:cms4x1h1w00ia2y2hn8ylo9dv,sim-counter-2-tablet,bill,cms4xq4ys7ex72y2h78nymhjx,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.038Z
cms4xq4y67ewu2y2h6nx92uw8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fkb00d12y2hx4buamha,Bisleri Water 1L,sale,-3,301,298,0,,0,,,paid,,0,,0,,,,0,,cms4xq4xy7ewi2y2hxf2je3dt,sim-2026-06-16-10722-169479:stock:cms4x1fkb00d12y2hx4buamha,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10722-169479:stock:cms4x1fkb00d12y2hx4buamha,sim-manager-mobile,bill,cms4xq4xy7ewi2y2hxf2je3dt,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.008Z
cms4xq4y47ews2y2hr8975l5d,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1g4j00f12y2hhkv30uuf,Catch Red Chilli Powder 100g,sale,-1,83,82,0,,0,,,paid,,0,,0,,,,0,,cms4xq4xy7ewi2y2hxf2je3dt,sim-2026-06-16-10722-169479:stock:cms4x1g4j00f12y2hhkv30uuf,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10722-169479:stock:cms4x1g4j00f12y2hhkv30uuf,sim-manager-mobile,bill,cms4xq4xy7ewi2y2hxf2je3dt,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.008Z
cms4xq4y27ewq2y2hy3n4ldc3,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ci6002a2y2h5sl9xkaa,Wheat Atta (loose),sale,-1000,53750,52750,0,,0,,,paid,,0,,0,,,,0,,cms4xq4xy7ewi2y2hxf2je3dt,sim-2026-06-16-10722-169479:stock:cms4x1ci6002a2y2h5sl9xkaa,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-manager-mobile:sim-2026-06-16-10722-169479:stock:cms4x1ci6002a2y2h5sl9xkaa,sim-manager-mobile,bill,cms4xq4xy7ewi2y2hxf2je3dt,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:47.008Z
cms4xq4xc7ew52y2hj4m0qhie,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hwf00l12y2hl6un3z59,Agarbatti Pack (20 sticks),sale,-1,109,108,0,,0,,,paid,,0,,0,,,,0,,cms4xq4x17evq2y2hjgujaxyn,sim-2026-06-16-10721-685062:stock:cms4x1hwf00l12y2hl6un3z59,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10721-685062:stock:cms4x1hwf00l12y2hl6un3z59,sim-counter-2-tablet,bill,cms4xq4x17evq2y2hjgujaxyn,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.975Z
cms4xq4xa7ew32y2hejoms3lk,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x80pp22rv2y2h0qphleqb,Real Mixed Fruit Juice 1L,sale,-1,49,48,0,,0,,,paid,,0,,0,,,,0,,cms4xq4x17evq2y2hjgujaxyn,sim-2026-06-16-10721-685062:stock:cms4x80pp22rv2y2h0qphleqb,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10721-685062:stock:cms4x80pp22rv2y2h0qphleqb,sim-counter-2-tablet,bill,cms4xq4x17evq2y2hjgujaxyn,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.975Z
cms4xq4x87ew12y2h9bwt1i57,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ckq002j2y2hclqar1cp,Toor Dal (loose),sale,-250,37587,37337,0,,0,,,paid,,0,,0,,,,0,,cms4xq4x17evq2y2hjgujaxyn,sim-2026-06-16-10721-685062:stock:cms4x1ckq002j2y2hclqar1cp,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10721-685062:stock:cms4x1ckq002j2y2hclqar1cp,sim-counter-2-tablet,bill,cms4xq4x17evq2y2hjgujaxyn,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.975Z
cms4xq4x77evz2y2hpm5z2dw9,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dq8006j2y2hwlhfsqvq,Lemon,sale,-1,231,230,0,,0,,,paid,,0,,0,,,,0,,cms4xq4x17evq2y2hjgujaxyn,sim-2026-06-16-10721-685062:stock:cms4x1dq8006j2y2hwlhfsqvq,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10721-685062:stock:cms4x1dq8006j2y2hwlhfsqvq,sim-counter-2-tablet,bill,cms4xq4x17evq2y2hjgujaxyn,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.975Z
cms4xq4w77evd2y2hjd0sc0dr,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-1,285,284,0,,0,,,paid,,0,,0,,,,0,,cms4xq4v87euf2y2hzg119otf,sim-2026-06-16-10720-397494:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10720-397494:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-counter-2-tablet,bill,cms4xq4v87euf2y2hzg119otf,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.906Z
cms4xq4w47evb2y2h5xtwla5r,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h1w00ia2y2hn8ylo9dv,Vim Dishwash Bar 200g,sale,-3,146,143,0,,0,,,paid,,0,,0,,,,0,,cms4xq4v87euf2y2hzg119otf,sim-2026-06-16-10720-397494:stock:cms4x1h1w00ia2y2hn8ylo9dv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10720-397494:stock:cms4x1h1w00ia2y2hn8ylo9dv,sim-counter-2-tablet,bill,cms4xq4v87euf2y2hzg119otf,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.906Z
cms4xq4w27ev92y2hkigiolp8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ci6002a2y2h5sl9xkaa,Wheat Atta (loose),sale,-1000,54750,53750,0,,0,,,paid,,0,,0,,,,0,,cms4xq4v87euf2y2hzg119otf,sim-2026-06-16-10720-397494:stock:cms4x1ci6002a2y2h5sl9xkaa,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10720-397494:stock:cms4x1ci6002a2y2h5sl9xkaa,sim-counter-2-tablet,bill,cms4xq4v87euf2y2hzg119otf,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.906Z
cms4xq4vy7ev72y2hno07ogne,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fkb00d12y2hx4buamha,Bisleri Water 1L,sale,-1,302,301,0,,0,,,paid,,0,,0,,,,0,,cms4xq4v87euf2y2hzg119otf,sim-2026-06-16-10720-397494:stock:cms4x1fkb00d12y2hx4buamha,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10720-397494:stock:cms4x1fkb00d12y2hx4buamha,sim-counter-2-tablet,bill,cms4xq4v87euf2y2hzg119otf,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.906Z
cms4xq4vv7ev52y2hphfd3a3d,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ggm00ga2y2hiv34i0pb,Lifebuoy Soap 125g,sale,-1,242,241,0,,0,,,paid,,0,,0,,,,0,,cms4xq4v87euf2y2hzg119otf,sim-2026-06-16-10720-397494:stock:cms4x1ggm00ga2y2hiv34i0pb,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-06-16-10720-397494:stock:cms4x1ggm00ga2y2hiv34i0pb,sim-counter-2-tablet,bill,cms4xq4v87euf2y2hzg119otf,,2026-06-16T07:00:00.000Z,2026-07-28T17:33:46.906Z
